09:00:05,35.30,12,776,35.31_35.32_35.33_35.34_35.35_,2_12_72_28_13_,35.30_35.29_35.28_35.27_35.26_,164_35_16_53_197_
09:00:10,35.31,2,778,35.32_35.33_35.34_35.35_35.36_,12_72_28_13_2_,35.31_35.30_35.29_35.28_35.27_,17_167_35_16_53_
09:00:15,35.32,3,781,35.32_35.33_35.34_35.35_35.36_,9_70_28_13_2_,35.31_35.30_35.29_35.28_35.27_,18_167_25_16_53_
09:00:31,35.33,12,807,35.33_35.34_35.35_35.36_35.37_,58_28_14_23_9_,35.32_35.31_35.30_35.29_35.28_,111_24_166_24_6_
09:00:41,35.33,62,885,35.34_35.35_35.36_35.37_35.38_,28_52_61_47_9_,35.33_35.32_35.31_35.30_35.29_,8_112_8_166_24_
09:00:46,35.32,61,946,35.33_35.34_35.35_35.36_35.37_,1_28_52_61_47_,35.32_35.31_35.30_35.29_35.28_,80_8_166_24_6_
09:00:51,35.32,35,981,35.33_35.34_35.35_35.36_35.37_,12_30_53_61_47_,35.32_35.31_35.30_35.29_35.28_,64_8_166_22_6_
09:01:01,35.32,6,1024,35.33_35.34_35.35_35.36_35.37_,52_31_54_62_512_,35.32_35.31_35.30_35.29_35.28_,39_8_134_22_20_
09:01:06,35.33,7,1031,35.33_35.34_35.35_35.36_35.37_,46_31_54_62_514_,35.32_35.31_35.30_35.29_35.28_,41_8_134_22_20_
09:01:12,35.32,6,1037,35.33_35.34_35.35_35.36_35.37_,49_31_16_25_514_,35.32_35.31_35.30_35.29_35.28_,36_8_134_22_58_
09:01:22,35.34,9,1091,35.34_35.35_35.36_35.37_35.38_,51_17_25_11_475_,35.33_35.32_35.31_35.30_35.29_,191_96_7_148_111_
09:01:37,35.35,52,1205,35.35_35.36_35.37_35.38_35.39_,1_26_11_11_565_,35.34_35.33_35.32_35.31_35.30_,261_154_97_7_138_
09:01:53,35.36,11,1320,35.37_35.38_35.39_35.40_35.41_,12_59_100_134_3_,35.36_35.35_35.34_35.33_35.32_,36_149_232_154_87_
