09:06:20,37.82,1,1,38.26_38.27_39.00_,10_10_1_,37.99_37.98_37.97_37.60_37.46_,10_10_10_1_99_
09:06:30,37.82,1,1,38.00_38.26_38.27_39.00_,1_10_10_1_,37.99_37.98_37.97_37.64_37.60_,10_10_10_99_1_
09:06:45,37.82,1,1,38.00_38.25_38.26_39.00_,1_10_10_1_,37.98_37.97_37.96_37.64_37.60_,10_10_10_99_1_
09:06:50,37.82,1,1,38.00_38.26_38.27_39.00_,1_10_10_1_,37.99_37.98_37.97_37.64_37.60_,10_10_10_99_1_
09:06:55,38.00,1,2,38.28_38.29_39.00_,10_10_1_,38.00_37.99_37.98_37.64_37.60_,9_10_10_99_1_
09:07:01,38.00,1,2,38.19_38.23_38.24_39.00_,1_10_10_1_,37.97_37.96_37.95_37.82_37.60_,10_10_10_99_1_
09:07:06,38.00,1,2,38.19_38.23_38.24_39.00_,1_10_10_1_,37.96_37.95_37.94_37.82_37.60_,10_10_10_99_1_
09:07:31,38.00,1,2,38.19_38.25_38.26_39.00_,1_10_10_1_,37.98_37.97_37.96_37.82_37.60_,10_10_10_99_1_
09:08:18,38.00,1,2,38.19_38.25_38.26_38.42_38.48_,1_10_10_20_20_,38.11_38.05_37.99_37.98_37.97_,20_20_30_10_10_
09:08:23,38.00,1,2,38.19_38.26_38.27_38.43_38.49_,1_10_10_20_20_,38.11_38.05_37.99_37.98_37.97_,20_20_30_10_10_
09:08:33,38.00,1,2,38.19_38.26_38.27_38.43_38.49_,1_10_10_20_20_,38.11_38.05_37.99_37.98_37.97_,20_20_30_10_10_
09:08:53,38.00,1,2,38.19_38.26_38.27_38.43_38.49_,1_10_10_20_20_,38.11_38.05_37.99_37.98_37.97_,20_20_30_10_10_
09:09:24,38.00,1,2,38.19_38.27_38.28_38.43_38.49_,1_10_10_20_20_,38.12_38.06_38.00_37.99_37.98_,20_20_30_10_10_
09:10:10,38.00,1,2,38.19_38.28_38.29_38.45_38.51_,1_10_10_20_20_,38.13_38.07_38.01_38.00_37.99_,20_20_30_10_10_
09:10:15,38.00,1,2,38.19_38.28_38.29_39.00_,1_10_10_1_,38.13_38.07_38.01_38.00_37.99_,20_20_30_10_10_
09:10:26,38.00,1,2,38.19_38.28_38.29_38.45_38.51_,1_10_10_20_20_,38.13_38.07_38.01_38.00_37.99_,20_20_30_10_10_
09:10:36,38.00,1,2,38.19_38.28_38.29_38.46_38.52_,1_10_10_20_20_,38.14_38.08_38.02_38.01_38.00_,20_20_20_10_10_
