09:00:10,42.40,2,73,42.40_42.41_42.43_42.44_42.45_,4_2_37_2_47_,42.38_42.37_42.36_42.34_42.32_,1_1_6_101_20_
09:00:20,42.38,1,74,42.38_42.39_42.40_42.41_42.43_,41_63_7_3_37_,42.37_42.36_42.34_42.32_42.30_,1_6_101_20_16_
09:01:16,42.32,17,260,42.35_42.36_42.37_42.38_42.39_,56_45_2_54_52_,42.32_42.30_42.28_42.26_42.25_,253_1_1_1_43_
09:01:27,42.32,17,260,42.35_42.36_42.37_42.38_42.39_,58_46_2_64_62_,42.32_42.30_42.28_42.26_42.25_,253_1_1_1_393_
09:01:37,42.35,1,261,42.35_42.36_42.37_42.38_42.39_,7_49_45_4_52_,42.32_42.30_42.28_42.27_42.26_,253_1_2_350_1_
09:01:47,42.36,32,300,42.37_42.38_42.39_42.40_42.41_,2_48_48_4_352_,42.36_42.35_42.32_42.30_42.28_,420_250_4_1_52_
09:01:57,42.36,2,303,42.37_42.38_42.39_42.40_42.41_,50_48_2_4_52_,42.36_42.32_42.30_42.29_42.28_,248_4_1_350_52_
09:02:18,42.36,2,316,42.36_42.37_42.38_42.39_42.40_,146_153_5_3_64_,42.33_42.32_42.30_42.28_42.27_,249_4_11_52_50_
09:02:39,42.36,10,328,42.36_42.37_42.38_42.39_42.40_,34_151_106_3_164_,42.33_42.32_42.30_42.28_42.27_,249_4_12_2_50_
09:02:49,42.33,31,359,42.37_42.38_42.39_42.40_42.41_,105_106_55_57_3_,42.32_42.30_42.29_42.28_42.27_,4_62_50_52_400_
09:02:59,42.33,31,359,42.37_42.38_42.39_42.40_42.41_,3_106_153_56_91_,42.32_42.30_42.29_42.28_42.27_,4_62_50_402_50_
09:03:09,42.33,31,359,42.37_42.38_42.39_42.40_42.41_,3_106_156_62_3_,42.32_42.30_42.29_42.28_42.27_,354_62_50_52_50_
09:03:20,42.33,31,359,42.37_42.38_42.39_42.40_42.41_,13_106_151_64_3_,42.32_42.30_42.29_42.28_42.27_,14_62_400_52_50_
09:03:30,42.32,2,361,42.37_42.38_42.39_42.40_42.41_,13_106_156_62_3_,42.32_42.30_42.29_42.28_42.27_,13_62_400_52_50_
